Species,District,Responsible Department,Location,Last Inspection Date,BRR,Tree_number,Department Ref. No.,OVTNo,XCoordinate,YCoordinate,Type,Condition,MitigationMeasure
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,Obvious wound(s),Cabling
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,Obvious wound(s),Other Support
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,Obvious wound(s),
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,,Cabling
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,,Other Support
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Highways Department,Po Shan Road,14/5/2020,N,HYD/CW/00154,hyd_hk_11sw_a_fr276_0_wt1,,832452.0,815695.0,SWT,,
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,Cavity (minor),Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,Cavity (minor),
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,Dead branches,Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,Dead branches,
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,Health condition (fair),Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,Health condition (fair),
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Upper Albert Road,22/10/2020,N,ARCHSD/CW/00214,SA1853_TS031,ARCHSD CW/49,834008.0,815594.0,OVT,,
Celtis timorensis,Southern,Architectural Services Department,Ware House (Old Aberdeen Police Station),7/10/2020,N,ARCHSD/S/00070,SA2304_TS002,,834196.0,812077.0,SWT,Health condition (fair),
Celtis timorensis,Southern,Architectural Services Department,Ware House (Old Aberdeen Police Station),7/10/2020,N,ARCHSD/S/00070,SA2304_TS002,,834196.0,812077.0,SWT,,
Celtis timorensis,Southern,Architectural Services Department,Ware House (Old Aberdeen Police Station),7/10/2020,N,ARCHSD/S/00071,SA2304_TS006,,834177.0,812080.0,SWT,Health condition (fair),
Celtis timorensis,Southern,Architectural Services Department,Ware House (Old Aberdeen Police Station),7/10/2020,N,ARCHSD/S/00071,SA2304_TS006,,834177.0,812080.0,SWT,,
Ficus microcarpa,Wan Chai,Architectural Services Department,Hong Kong Cemetery,4/12/2020,N,ARCHSD/WC/00017,SA2322_TS001,,836500.0,814835.0,SWT,Abnormal leaning,
Ficus microcarpa,Wan Chai,Architectural Services Department,Hong Kong Cemetery,4/12/2020,N,ARCHSD/WC/00017,SA2322_TS001,,836500.0,814835.0,SWT,Health condition (fair),
Ficus microcarpa,Wan Chai,Architectural Services Department,Hong Kong Cemetery,4/12/2020,N,ARCHSD/WC/00017,SA2322_TS001,,836500.0,814835.0,SWT,,
Ficus microcarpa,Eastern,Architectural Services Department,Choi Sai Woo Park,31/10/2020,N,ARCHSD/E/00030,SA1103_TS003,,838919.0,816456.0,SWT,Health condition (fair),
Ficus microcarpa,Eastern,Architectural Services Department,Choi Sai Woo Park,31/10/2020,N,ARCHSD/E/00030,SA1103_TS003,,838919.0,816456.0,SWT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Eastern,Architectural Services Department,Belilios Public School,9/10/2020,N,ARCHSD/E/00031,SA1112_TS001,,837949.0,816337.0,SWT,Health condition (fair),Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Eastern,Architectural Services Department,Belilios Public School,9/10/2020,N,ARCHSD/E/00031,SA1112_TS001,,837949.0,816337.0,SWT,Health condition (fair),
Ficus virens (syn. Ficus virens var. sublanceolata),Eastern,Architectural Services Department,Belilios Public School,9/10/2020,N,ARCHSD/E/00031,SA1112_TS001,,837949.0,816337.0,SWT,,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Eastern,Architectural Services Department,Belilios Public School,9/10/2020,N,ARCHSD/E/00031,SA1112_TS001,,837949.0,816337.0,SWT,,
Ficus microcarpa,Central & Western,Architectural Services Department,Hollywood Road Children's Playground,29/10/2020,N,ARCHSD/CW/00215,SA1616_TS012,,833521.0,816156.0,SWT,Health condition (fair),
Ficus microcarpa,Central & Western,Architectural Services Department,Hollywood Road Children's Playground,29/10/2020,N,ARCHSD/CW/00215,SA1616_TS012,,833521.0,816156.0,SWT,,
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00217,SA1677_TS001,,833700.0,815502.0,SWT,Health condition (fair),
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00217,SA1677_TS001,,833700.0,815502.0,SWT,,
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Dead branches,Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Dead branches,Pest
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Dead branches,Disease Control
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Dead branches,
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Health condition (fair),Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Health condition (fair),Pest
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Health condition (fair),Disease Control
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,Health condition (fair),
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,,Pest
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,,Disease Control
Ficus microcarpa,Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00218,SA1677_TS002,,833693.0,815505.0,SWT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00219,SA1677_TS003,,833679.0,815504.0,SWT,Dead branches,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00219,SA1677_TS003,,833679.0,815504.0,SWT,Dead branches,
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00219,SA1677_TS003,,833679.0,815504.0,SWT,Health condition (fair),Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00219,SA1677_TS003,,833679.0,815504.0,SWT,Health condition (fair),
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00219,SA1677_TS003,,833679.0,815504.0,SWT,,Appropriate Pruning
Ficus virens (syn. Ficus virens var. sublanceolata),Central & Western,Architectural Services Department,Chater Hall,8/10/2020,N,ARCHSD/CW/00219,SA1677_TS003,,833679.0,815504.0,SWT,,
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00072,SA2600_TS001,,838020.0,811051.0,SWT,Dead branches,Appropriate Pruning
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00072,SA2600_TS001,,838020.0,811051.0,SWT,Dead branches,
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00072,SA2600_TS001,,838020.0,811051.0,SWT,Health condition (fair),Appropriate Pruning
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00072,SA2600_TS001,,838020.0,811051.0,SWT,Health condition (fair),
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00072,SA2600_TS001,,838020.0,811051.0,SWT,,Appropriate Pruning
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00072,SA2600_TS001,,838020.0,811051.0,SWT,,
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00073,SA2600_TS002,,838013.0,811055.0,SWT,Health condition (fair),Appropriate Pruning
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00073,SA2600_TS002,,838013.0,811055.0,SWT,Health condition (fair),
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00073,SA2600_TS002,,838013.0,811055.0,SWT,,Appropriate Pruning
Ficus subpisocarpa,Southern,Architectural Services Department,Repulse Bay Beach,7/10/2020,N,ARCHSD/S/00073,SA2600_TS002,,838013.0,811055.0,SWT,,
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Codominant trunk with included bark/decay/cavity/split in the union&#x0D;,Pest
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Codominant trunk with included bark/decay/cavity/split in the union&#x0D;,Disease Control
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Codominant trunk with included bark/decay/cavity/split in the union&#x0D;,
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Health condition (fair),Pest
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Health condition (fair),Disease Control
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Health condition (fair),
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Obvious wound(s),Pest
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Obvious wound(s),Disease Control
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,Obvious wound(s),
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,,Pest
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,,Disease Control
Gleditsia fera,Wan Chai,Architectural Services Department,"Victoria Park (near Hill Knoll Pavilion), Slope No. 11SW-B/F199",16/10/2020,N,ARCHSD/WC/00019,SA1894_TS009,ARCHSD WCH/3,837307.0,816021.0,OVT,,
Ficus microcarpa,Wan Chai,Leisure and Cultural Services Department,"Dragon Road, opposite to Tin Hau Temple",22/1/2021,N,LCSD/WC/00022,LCSD WCH/27,LCSD WCH/27,837917.0,815918.0,OVT,Health condition (good),Continuous Monitoring
Ficus microcarpa,Wan Chai,Leisure and Cultural Services Department,"Dragon Road, opposite to Tin Hau Temple",22/1/2021,N,LCSD/WC/00022,LCSD WCH/27,LCSD WCH/27,837917.0,815918.0,OVT,Health condition (good),
Ficus microcarpa,Wan Chai,Leisure and Cultural Services Department,"Dragon Road, opposite to Tin Hau Temple",22/1/2021,N,LCSD/WC/00022,LCSD WCH/27,LCSD WCH/27,837917.0,815918.0,OVT,,Continuous Monitoring
Ficus microcarpa,Wan Chai,Leisure and Cultural Services Department,"Dragon Road, opposite to Tin Hau Temple",22/1/2021,N,LCSD/WC/00022,LCSD WCH/27,LCSD WCH/27,837917.0,815918.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00023,LCSD WCH/28,LCSD WCH/28,837713.0,815886.0,OVT,Health condition (good),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00023,LCSD WCH/28,LCSD WCH/28,837713.0,815886.0,OVT,Health condition (good),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00023,LCSD WCH/28,LCSD WCH/28,837713.0,815886.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00023,LCSD WCH/28,LCSD WCH/28,837713.0,815886.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00024,LCSD WCH/29,LCSD WCH/29,837716.0,815882.0,OVT,Health condition (good),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00024,LCSD WCH/29,LCSD WCH/29,837716.0,815882.0,OVT,Health condition (good),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00024,LCSD WCH/29,LCSD WCH/29,837716.0,815882.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00024,LCSD WCH/29,LCSD WCH/29,837716.0,815882.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00025,LCSD WCH/30,LCSD WCH/30,837713.0,815880.0,OVT,Health condition (fair),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00025,LCSD WCH/30,LCSD WCH/30,837713.0,815880.0,OVT,Health condition (fair),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00025,LCSD WCH/30,LCSD WCH/30,837713.0,815880.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00025,LCSD WCH/30,LCSD WCH/30,837713.0,815880.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00026,LCSD WCH/31,LCSD WCH/31,837712.0,815878.0,OVT,Health condition (good),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00026,LCSD WCH/31,LCSD WCH/31,837712.0,815878.0,OVT,Health condition (good),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00026,LCSD WCH/31,LCSD WCH/31,837712.0,815878.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00026,LCSD WCH/31,LCSD WCH/31,837712.0,815878.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00027,LCSD WCH/32,LCSD WCH/32,837708.0,815876.0,OVT,Health condition (fair),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00027,LCSD WCH/32,LCSD WCH/32,837708.0,815876.0,OVT,Health condition (fair),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00027,LCSD WCH/32,LCSD WCH/32,837708.0,815876.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00027,LCSD WCH/32,LCSD WCH/32,837708.0,815876.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00028,LCSD WCH/33,LCSD WCH/33,837705.0,815873.0,OVT,Health condition (good),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00028,LCSD WCH/33,LCSD WCH/33,837705.0,815873.0,OVT,Health condition (good),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00028,LCSD WCH/33,LCSD WCH/33,837705.0,815873.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00028,LCSD WCH/33,LCSD WCH/33,837705.0,815873.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00029,LCSD WCH/34,LCSD WCH/34,837702.0,815872.0,OVT,Health condition (fair),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00029,LCSD WCH/34,LCSD WCH/34,837702.0,815872.0,OVT,Health condition (fair),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00029,LCSD WCH/34,LCSD WCH/34,837702.0,815872.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00029,LCSD WCH/34,LCSD WCH/34,837702.0,815872.0,OVT,,
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00030,LCSD WCH/35,LCSD WCH/35,837700.0,815871.0,OVT,Health condition (good),Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00030,LCSD WCH/35,LCSD WCH/35,837700.0,815871.0,OVT,Health condition (good),
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00030,LCSD WCH/35,LCSD WCH/35,837700.0,815871.0,OVT,,Continuous Monitoring
Ceiba pentandra,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, adjacent to Causeway Road",2/12/2020,N,LCSD/WC/00030,LCSD WCH/35,LCSD WCH/35,837700.0,815871.0,OVT,,
Erythrina variegata,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near Centre Court",15/3/2021,N,LCSD/WC/00031,LCSD WCH/36,LCSD WCH/36,837648.0,815967.0,OVT,Health condition (fair),Continuous Monitoring
Erythrina variegata,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near Centre Court",15/3/2021,N,LCSD/WC/00031,LCSD WCH/36,LCSD WCH/36,837648.0,815967.0,OVT,Health condition (fair),
Erythrina variegata,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near Centre Court",15/3/2021,N,LCSD/WC/00031,LCSD WCH/36,LCSD WCH/36,837648.0,815967.0,OVT,,Continuous Monitoring
Erythrina variegata,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near Centre Court",15/3/2021,N,LCSD/WC/00031,LCSD WCH/36,LCSD WCH/36,837648.0,815967.0,OVT,,
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00032,LCSD WCH/37,LCSD WCH/37,837604.0,816071.0,OVT,Health condition (good),Continuous Monitoring
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00032,LCSD WCH/37,LCSD WCH/37,837604.0,816071.0,OVT,Health condition (good),
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00032,LCSD WCH/37,LCSD WCH/37,837604.0,816071.0,OVT,,Continuous Monitoring
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00032,LCSD WCH/37,LCSD WCH/37,837604.0,816071.0,OVT,,
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00033,LCSD WCH/38,LCSD WCH/38,837596.0,816068.0,OVT,Health condition (good),Continuous Monitoring
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00033,LCSD WCH/38,LCSD WCH/38,837596.0,816068.0,OVT,Health condition (good),
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00033,LCSD WCH/38,LCSD WCH/38,837596.0,816068.0,OVT,,Continuous Monitoring
Mimusops elengi,Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near North Changing Room",10/2/2021,N,LCSD/WC/00033,LCSD WCH/38,LCSD WCH/38,837596.0,816068.0,OVT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00034,LCSD WCH/39,LCSD WCH/39,837530.0,816092.0,OVT,Health condition (good),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00034,LCSD WCH/39,LCSD WCH/39,837530.0,816092.0,OVT,Health condition (good),
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00034,LCSD WCH/39,LCSD WCH/39,837530.0,816092.0,OVT,,Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00034,LCSD WCH/39,LCSD WCH/39,837530.0,816092.0,OVT,,
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00035,LCSD WCH/40,LCSD WCH/40,837526.0,816088.0,OVT,Health condition (good),Continuous Monitoring
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00035,LCSD WCH/40,LCSD WCH/40,837526.0,816088.0,OVT,Health condition (good),
Ficus virens (syn. Ficus virens var. sublanceolata),Wan Chai,Leisure and Cultural Services Department,"Victoria Park, near the Bowling Green Office",1/2/2021,N,LCSD/WC/00035,LCSD WCH/40,LCSD WCH/40,837526.0,816088.0,OVT,,Continuous Monitoring
